Column1,Column10,Czech
GAME_FLOW_REGIONWETLANDS_REPEAT_#3_190_M,Flies swarmed around you.,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#3_190_F,,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#3_958_M,You had entered... [c:bR]The Wetlands.[c:],Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#3_958_F,,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_119_M,A hideous swarm of insects gathered around you.,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_119_F,,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_105_M,Reptiles slipped and slithered around your feet.,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_105_F,,Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_613_M,You were now engulfed by... [c:bR]The Wetlands.[c:],Derk
GAME_FLOW_REGIONWETLANDS_REPEAT_#4_613_F,,Derk
GAME_FLOW_REGIONALPINE_132_M,"A frigid gust of wind billowed, unwelcome, into your lungs.",Derk
GAME_FLOW_REGIONALPINE_132_F,,Derk
GAME_FLOW_REGIONALPINE_756_M,The beauty of the falling snow failed to distract you from the chill in your bones.,Derk
GAME_FLOW_REGIONALPINE_756_F,,Derk
GAME_FLOW_REGIONALPINE_891_M,You had ascended to... [c:bR]The Snow Line.[c:],Derk
GAME_FLOW_REGIONALPINE_891_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_063_M,The relief of the fresh air quickly gave way to a bone-shaking chill.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_063_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_505_M,You guessed at the path ahead as the snow increasingly obscured it.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_505_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_787_M,You had climbed to... [c:bR]The Snow Line.[c:],Derk
GAME_FLOW_REGIONALPINE_REPEAT_#1_787_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_089_M,Sheets of icy snow battered your body as you fought your way up to a vantage point.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_089_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_559_M,The snow-covered trees jutted from the landscape like prickly misplaced teeth.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_559_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_019_M,You continued on through... [c:bR]The Snow Line.[c:],Derk
GAME_FLOW_REGIONALPINE_REPEAT_#2_019_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_072_M,The beauty of the falling snow could not distract you from the chill in your bones.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_072_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_439_M,Your body quaked in a futile attempt to maintain warmth.,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_439_F,,Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_930_M,You had finally reached... [c:bR]The Snow Line.[c:],Derk
GAME_FLOW_REGIONALPINE_REPEAT_#3_930_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_852_M,My [c:bR]boss battles[c:] are high stakes tests of your aptitude.,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_852_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_944_M,With one flame you will either overcome them or die.,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_944_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_628_M,Fear not... I will let you keep the smoke.,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_628_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_REPEAT_#1_726_M,Sudden death.,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_REPEAT_#1_726_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_REPEAT_#2_667_M,You will win this or you will die.,Derk
TUTORIAL_TUTORIALBOSSBATTLEPLAYERLIVES_REPEAT_#2_667_F,,Derk
TUTORIAL_TUTORIALBOSSBATTLEBOSSLIVES_914_M,I hope you didn't think it would be that easy...,Derk
TUTORIAL_TUTORIALBOSSBATTLEBOSSLIVES_914_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_605_M,You're the first in a while to overcome a boss.,Derk
SPECIAL_NODES_RARECARDSINTRO_605_F,You're the first in a while to overcome a boss.,Derk
SPECIAL_NODES_RARECARDSINTRO_663_M,As a reward you are granted an opportunity to select a... [c:bR]rare card[c:].,Derk
SPECIAL_NODES_RARECARDSINTRO_663_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_384_M,Choose carefully.,Derk
SPECIAL_NODES_RARECARDSINTRO_384_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#1_301_M,Very well.,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#1_301_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#1_511_M,You may choose a [c:bR]rare card[c:].,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#1_511_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#2_863_M,Your reward?,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#2_863_F,,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#4_861_M,Perhaps one of these will entice you?,Derk
SPECIAL_NODES_RARECARDSINTRO_REPEAT_#4_861_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_886_M,The trees seemed to close in around you as a chill mist descended.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_886_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_348_M,In the distance you could hear the clinking of metal on stone.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_348_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_781_M,A hobbled figure stood in your path...,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_781_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#1_897_M,The incessant clank-clank-clanking reverberated between your ears.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#1_897_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#1_505_M,The path ahead was blocked by a grotesque figure...,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#1_505_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_010_M,A chill mist closed in around you.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_010_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_327_M,You were not alone.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_327_F,You were not alone.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_862_M,A figure emerged from the fog.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#2_862_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_834_M,"You passed a massive empty bowl, surrounded by heaps of unidentifiable giblets and scantlings.",Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_834_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_603_M,It seemed the bowl was designed for a dog.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_603_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_084_M,But what earthly hound would require a meal of that size?,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#3_084_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_727_M,"The trees closed in tight around you, creating an impenetrable brush.",Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_727_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_406_M,The only way out was forward.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_406_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_056_M,And the hobbled shape of a man stood in that way.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#4_056_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#5_012_M,A haunting clanking sound permeated the fog.,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#5_012_F,,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#6_038_M,The trees closed in tight around you...,Derk
BOSS_DIALOGUE_PROSPECTORPREINTRO_REPEAT_#6_038_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_483_M,Heeeeeeee-haaw! 'Twas [c:bR]The Prospector[c:]!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_483_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#1_817_M,Twas [c:bR]The Prospector[c:]! Heeeeeeee-haaw!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#1_817_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#2_724_M,Stand in the way o' me gold?! Be darned!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#2_724_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#3_646_M,Where's that hound o' mine?!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#3_646_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#4_166_M,Got any g-gold in that there skull?!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#4_166_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#4_702_M,Let me crack it open n' take a look!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#4_702_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#5_784_M,G-gold?! I can smell it!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#5_784_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#6_880_M,HEEE-HEE-HEE-HAAAAAAWWWWW!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#6_880_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#6_034_M,Twas [c:bR]The Prospector[c:]!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#6_034_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#7_367_M,HEE-HEE-HEEEEEERRE WE GO!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#7_367_F,,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#8_912_M,Dag nab it! Now I got to kill ya!,Derk
BOSS_DIALOGUE_PROSPECTORINTRO_REPEAT_#8_912_F,,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_426_M,You're out of space. There's no room for that card.,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_426_F,,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#1_211_M,There's nowhere for that card to be played.,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#1_211_F,,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#2_148_M,There's nowhere to put it.,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#2_148_F,,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#3_689_M,You're out of space.,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#3_689_F,,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#4_971_M,All your spaces are full.,Derk
GAMEPLAY_HINTS_HINT_ALLSLOTSFULL_REPEAT_#4_971_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_409_M,A foul smell invaded your nostrils and caused your throat to seize.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_409_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_939_M,A hulking man sat by a brackish pond with his feet submerged in the dark water.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_939_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_043_M,He pulled a hook from a pile of rotting fish and rose to his feet.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_043_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_758_M,"The mud tugged hard at your feet, forcing you to slow your pace.",Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_758_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_339_M,A rank odor caused your stomach to churn and your eyes to water.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_339_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_206_M,It was the rotting fish that hung from the branches around you.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_206_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_971_M,A huge man approached.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#1_971_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_297_M,You beheld an immense man slouched beside a mucky pond.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_297_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_300_M,He appeared to be tearing hunks of flesh from a fish corpse.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_300_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_876_M,"Some chunks were thrown back to the pond, where a few ghoulish birds snapped them up.",Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_876_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_540_M,And some were sloppily pushed into the hulking man's mouth...,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#2_540_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_562_M,What you first mistook for a misshapen boulder appeared to be a hulking man.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_562_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_271_M,You attempted to sneak past him...,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_271_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_345_M,But your foot made contact with a metal bucket...,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#3_345_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_159_M,A rotten scent caused you to retch.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_159_F,,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_765_M,"Doubled over, a mucky boot entered your field of view.",Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_765_F,"Doubled over, a mucky boot entered your field of view.",Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_451_M,You looked up to behold an unnaturally large figure.,Derk
BOSS_DIALOGUE_ANGLERPREINTRO_REPEAT_#4_451_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_377_M,I am [c:bR]The Angler[c:]. Go fish.,Derk
BOSS_DIALOGUE_ANGLERINTRO_377_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#1_742_M,Go fish.,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#1_742_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#2_625_M,You bring fresh fish?,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#2_625_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#2_246_M,Easy choose.,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#2_246_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#3_239_M,I am [c:bR]The Angler[c:].,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#3_239_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#3_988_M,You are the fish.,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#3_988_F,,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#4_764_M,Bring fish?,Derk
BOSS_DIALOGUE_ANGLERINTRO_REPEAT_#4_764_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_880_M,Care to look at me pelts?,Derk
SPECIAL_NODES_TRAPPERINTRO_880_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#1_178_M,I've the most exquisite pelts!,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#1_178_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#2_614_M,Me pelts are clean.,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#2_614_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#3_249_M,Ye won't find better pelts within a hunnerd miles!,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#3_249_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#4_902_M,Me pelts are the finest.,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#4_902_F,,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#5_760_M,I've the finest pelts for sale.,Derk
SPECIAL_NODES_TRAPPERINTRO_REPEAT_#5_760_F,,Derk
SPECIAL_NODES_TRAPPEROUTRO_583_M,Th- thanks for yer business.,Derk
SPECIAL_NODES_TRAPPEROUTRO_583_F,,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#1_092_M,Much appreciated.,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#1_092_F,,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#2_511_M,Thanks for yer patronage.,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#2_511_F,,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#3_119_M,Ye have me gratitude.,Derk
SPECIAL_NODES_TRAPPEROUTRO_REPEAT_#3_119_F,,Derk
SPECIAL_NODES_TRADERINTRO_043_M,Do you mind if I examine those pelts of yours?,Derk
SPECIAL_NODES_TRADERINTRO_043_F,,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#1_327_M,Show me some exquisite pelts...,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#1_327_F,,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#2_515_M,Are your pelts clean?,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#2_515_F,,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#3_490_M,I am anticipating some... extraordinary pelts.,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#3_490_F,,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#4_555_M,Have you brought me fine pelts?,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#4_555_F,,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#5_710_M,Let's see what I can offer you for those pelts...,Derk
SPECIAL_NODES_TRADERINTRO_REPEAT_#5_710_F,,Derk
SPECIAL_NODES_TRADERPELTSHARE_881_M,Let's start with your hare pelts... Here's what I can offer.,Derk
SPECIAL_NODES_TRADERPELTSHARE_881_F,,Derk
SPECIAL_NODES_TRADERPELTSHARE_REPEAT_#1_398_M,Hare pelts...,Derk
SPECIAL_NODES_TRADERPELTSHARE_REPEAT_#1_398_F,,Derk
SPECIAL_NODES_TRADERPELTSWOLF_245_M,Oh! Wolf pelts too? Exquisite...,Derk
SPECIAL_NODES_TRADERPELTSWOLF_245_F,,Derk
SPECIAL_NODES_TRADERPELTSWOLF_REPEAT_#1_517_M,Wolf pelts!,Derk
SPECIAL_NODES_TRADERPELTSWOLF_REPEAT_#1_517_F,,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_239_M,Is that a- a- Golden Pelt?! Magnificent.,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_239_F,,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_REPEAT_#1_936_M,Incredible. Golden Pelts?,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_REPEAT_#1_936_F,,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_REPEAT_#2_717_M,Marvelous...,Derk
SPECIAL_NODES_TRADERPELTSGOLDEN_REPEAT_#2_717_F,,Derk
SPECIAL_NODES_TRADEROUTRO_154_M,These pelts are most excellent. My thanks.,Derk
SPECIAL_NODES_TRADEROUTRO_154_F,,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#1_279_M,You have my gratitude.,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#1_279_F,,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#2_285_M,These are exquisite. My thanks.,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#2_285_F,,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#3_495_M,I will make good use of these...,Derk
SPECIAL_NODES_TRADEROUTRO_REPEAT_#3_495_F,,Derk
TUTORIAL_TUTORIALDECKTRIAL_506_M,A strange beast lurked within.,Derk
TUTORIAL_TUTORIALDECKTRIAL_506_F,,Derk
TUTORIAL_TUTORIALDECKTRIAL_693_M,"It spoke ""[c:bSG]Pass one of my trials... and I will be yours...[c:]"" in a raspy voice.",Derk
TUTORIAL_TUTORIALDECKTRIAL_693_F,,Derk
TUTORIAL_TUTORIALDECKTRIAL2_282_M,3 creatures will be drawn from your deck. They will decide your success or failure.,Derk
TUTORIAL_TUTORIALDECKTRIAL2_282_F,,Derk
TUTORIAL_TUTORIALDECKTRIAL2_307_M,"It spoke again: ""[c:bSG]But first you will choose a trial[c:]"".",Derk
TUTORIAL_TUTORIALDECKTRIAL2_307_F,,Derk
SPECIAL_NODES_DECKTRIALPASSED_750_M,You have passed the trial.,Derk
SPECIAL_NODES_DECKTRIALPASSED_750_F,,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#1_839_M,You have passed.,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#1_839_F,,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#2_364_M,Success.,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#2_364_F,,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#3_784_M,The trial was passed.,Derk
SPECIAL_NODES_DECKTRIALPASSED_REPEAT_#3_784_F,,Derk
SPECIAL_NODES_DECKTRIALFAILED_994_M,[c:bSG]Failure...[c:] the creature whispered as it is faded into the blackness.,Derk
SPECIAL_NODES_DECKTRIALFAILED_994_F,,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#1_586_M,Failure.,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#1_586_F,,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#2_021_M,[c:bSG]Perhaps next time...[c:] the creature rasped as it retreated back into the cave.,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#2_021_F,,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#3_262_M,The trial was failed.,Derk
SPECIAL_NODES_DECKTRIALFAILED_REPEAT_#3_262_F,,Derk
GBC_NPC_GHOULROYALGREETING_454_M,...[c:R][w:1][t:100][shake:1]H[shake:1]A[shake:1]R[shake:1]K[shake:1]![w:0.4][t:0][c:] A livin' slice o' lemon approaches.,Derk
GBC_NPC_GHOULROYALGREETING_454_F,,Derk
GBC_NPC_GHOULROYALGREETING_026_M,Bright an' trig as a lime.,Derk
GBC_NPC_GHOULROYALGREETING_026_F,,Derk
GBC_NPC_GHOULROYALGREETING_698_M,Ye think ye[w:0.5] will squeeze a defeat out o' [c:R][w:0.5][t:100][shake:1]M[shake:1]E[shake:1]?[w:0.5],Derk
GBC_NPC_GHOULROYALGREETING_698_F,,Derk
GBC_NPC_GHOULROYALVICTORY_283_M,Aye.[w:0.3] Ye beat the pulp out o' me.,Derk
GBC_NPC_GHOULROYALVICTORY_283_F,,Derk
GBC_NPC_GHOULROYALVICTORY_188_M,"Firstly,[w:0.3] take ye this.",Derk
GBC_NPC_GHOULROYALVICTORY_188_F,,Derk
GBC_NPC_GHOULROYALDEFEAT_101_M,Orange ye a bit underprepared?,Derk
GBC_NPC_GHOULROYALDEFEAT_101_F,,Derk
GBC_NPC_GHOULROYALDEFEAT_REPEAT_#1_046_M,I beat the livin' PULP out o' ye!,Derk
GBC_NPC_GHOULROYALDEFEAT_REPEAT_#1_046_F,,Derk
GBC_NPC_GHOULROYALDEFEAT_REPEAT_#2_766_M,Orange ye glad I didn' say banana?,Derk
GBC_NPC_GHOULROYALDEFEAT_REPEAT_#2_766_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_928_M,A man stood before you. A man you recognized immediately.,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_928_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_948_M,It was [c:bR]The Trapper[c:].,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_948_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_109_M,"You reached out to examine his wares, but he stopped you.",Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_109_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_815_M,You took in the familiar sights and scents of [c:bR]The Trapper[c:]'s pelts.,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_815_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_015_M,But something was different.,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_015_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_940_M,The once friendly man now beheld you with a steely gaze.,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#1_940_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#2_964_M,"[c:bR]The Trapper[c:] sat hunched beside one of his traps, slowly cranking it open.",Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#2_964_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#2_661_M,"He gingerly removed a mangled hare from the steel teeth, but left the trap unhinged.",Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#2_661_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#3_257_M,[c:bR]The Trapper[c:] stood before you.,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#3_257_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#3_617_M,"Out of habit, you reached for your collection of teeth.",Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#3_617_F,,Derk
BOSS_DIALOGUE_TRAPPERTRADERPREINTRO_REPEAT_#3_499_M,The man grimaced and shook his head.,Derk
